id,name,price,price_delta_season,price_delta_race,probability_price_up_percentage,probability_price_down_percentage,selection_percentage,selection_percentage_delta_season,datetime,timestamp
17,D. Ricciardo,17.0,-0.3,-0.3,0,35,36,-3,2021-04-09 15:51:27,1617979887
12,L. Hamilton,33.5,0.0,0.0,0,86,28,-1,2021-04-09 15:51:27,1617979887
20,E. Ocon,9.8,-0.3,-0.3,0,11,15,-2,2021-04-09 15:51:27,1617979887
24,P. Gasly,11.8,0.1,0.1,0,38,43,1,2021-04-09 15:51:27,1617979887
4,Mercedes,37.9,-0.1,-0.1,0,51,12,0,2021-04-09 16:11:27,1617981087
3,McLaren,18.9,0.0,0.0,0,29,29,-1,2021-04-09 16:11:27,1617981087
5,Red Bull,26.0,0.1,0.1,38,0,31,1,2021-04-09 16:11:27,1617981087
8,Alfa Romeo,8.9,0.0,0.0,0,0,1,0,2021-04-09 16:11:27,1617981087
18,L. Stroll,13.8,-0.1,-0.1,0,74,10,-1,2021-04-09 16:11:27,1617981087
13,V. Bottas,23.5,-0.1,-0.1,0,33,12,-1,2021-04-09 16:11:27,1617981087
19,S. Vettel,15.7,-0.5,-0.5,0,63,16,-3,2021-04-09 16:11:27,1617981087
29,N. Mazepin,5.4,-0.1,-0.1,0,52,5,0,2021-04-09 16:11:27,1617981087
25,Y. Tsunoda,9.2,0.4,0.4,58,0,31,5,2021-04-09 16:11:27,1617981087
10,Haas,6.1,0.0,0.0,0,19,1,0,2021-04-09 16:11:27,1617981087
9,Aston Martin,17.1,-0.5,-0.5,0,29,7,-1,2021-04-09 16:11:27,1617981087
2,Williams,6.3,0.0,0.0,0,28,1,0,2021-04-09 16:11:27,1617981087
26,K. Raikkonen,9.5,-0.1,-0.1,0,29,15,0,2021-04-09 16:11:27,1617981087
28,M. Schumacher,5.8,0.0,0.0,0,25,26,-1,2021-04-09 16:11:27,1617981087
14,M. Verstappen,25.0,0.2,0.2,66,0,52,2,2021-04-09 16:11:27,1617981087
15,S. Perez,18.3,-0.1,-0.1,24,0,32,0,2021-04-09 16:11:27,1617981087
31,N. Latifi,6.5,0.0,0.0,0,49,4,0,2021-04-09 16:11:27,1617981087
30,G. Russell,6.2,0.0,0.0,1,0,42,0,2021-04-09 16:11:27,1617981087
6,Alpine,15.2,-0.2,-0.2,0,43,3,0,2021-04-09 16:11:27,1617981087
1,Ferrari,18.4,0.3,0.3,38,0,9,1,2021-04-09 16:11:27,1617981087
22,C. Leclerc,17.2,0.4,0.4,48,0,30,3,2021-04-09 16:11:27,1617981087
21,F. Alonso,15.3,-0.3,-0.3,0,8,13,-1,2021-04-09 16:11:27,1617981087
23,C. Sainz,14.4,0.0,0.0,0,92,26,-1,2021-04-09 16:11:27,1617981087
16,L. Norris,13.3,0.2,0.2,67,0,55,4,2021-04-09 16:11:27,1617981087
7,AlphaTauri,13.0,0.3,0.3,54,0,7,1,2021-04-09 16:11:27,1617981087
27,A. Giovinazzi,7.9,0.0,0.0,0,58,8,0,2021-04-09 16:11:27,1617981087
17,D. Ricciardo,17.0,-0.3,-0.3,0,35,36,-3,2021-04-09 16:11:27,1617981087
12,L. Hamilton,33.5,0.0,0.0,0,85,28,-1,2021-04-09 16:11:27,1617981087
20,E. Ocon,9.8,-0.3,-0.3,0,11,15,-2,2021-04-09 16:11:27,1617981087
24,P. Gasly,11.8,0.1,0.1,0,38,43,1,2021-04-09 16:11:27,1617981087
4,Mercedes,37.9,-0.1,-0.1,0,53,12,0,2021-04-09 17:01:29,1617984089
3,McLaren,18.9,0.0,0.0,0,30,29,-1,2021-04-09 17:01:29,1617984089
5,Red Bull,26.0,0.1,0.1,38,0,31,1,2021-04-09 17:01:29,1617984089
8,Alfa Romeo,8.9,0.0,0.0,0,0,1,0,2021-04-09 17:01:29,1617984089
18,L. Stroll,13.8,-0.1,-0.1,0,76,10,-1,2021-04-09 17:01:29,1617984089
13,V. Bottas,23.5,-0.1,-0.1,0,33,12,-1,2021-04-09 17:01:29,1617984089
19,S. Vettel,15.7,-0.5,-0.5,0,65,16,-3,2021-04-09 17:01:29,1617984089
29,N. Mazepin,5.4,-0.1,-0.1,0,53,5,0,2021-04-09 17:01:29,1617984089
25,Y. Tsunoda,9.2,0.4,0.4,61,0,31,5,2021-04-09 17:01:29,1617984089
10,Haas,6.1,0.0,0.0,0,19,1,0,2021-04-09 17:01:29,1617984089
9,Aston Martin,17.1,-0.5,-0.5,0,30,7,-1,2021-04-09 17:01:29,1617984089
2,Williams,6.3,0.0,0.0,0,29,1,0,2021-04-09 17:01:29,1617984089
26,K. Raikkonen,9.5,-0.1,-0.1,0,29,15,0,2021-04-09 17:01:29,1617984089
28,M. Schumacher,5.8,0.0,0.0,0,26,26,-1,2021-04-09 17:01:29,1617984089
14,M. Verstappen,25.0,0.2,0.2,68,0,52,2,2021-04-09 17:01:29,1617984089
15,S. Perez,18.3,-0.1,-0.1,25,0,32,0,2021-04-09 17:01:29,1617984089
31,N. Latifi,6.5,0.0,0.0,0,49,4,0,2021-04-09 17:01:29,1617984089
30,G. Russell,6.2,0.0,0.0,2,0,42,0,2021-04-09 17:01:29,1617984089
6,Alpine,15.2,-0.2,-0.2,0,44,3,0,2021-04-09 17:01:29,1617984089
1,Ferrari,18.4,0.3,0.3,39,0,9,1,2021-04-09 17:01:29,1617984089
22,C. Leclerc,17.2,0.4,0.4,48,0,30,3,2021-04-09 17:01:29,1617984089
21,F. Alonso,15.3,-0.3,-0.3,0,8,13,-1,2021-04-09 17:01:29,1617984089
23,C. Sainz,14.4,0.0,0.0,0,94,26,-1,2021-04-09 17:01:29,1617984089
16,L. Norris,13.3,0.2,0.2,68,0,55,4,2021-04-09 17:01:29,1617984089
7,AlphaTauri,13.0,0.3,0.3,56,0,7,1,2021-04-09 17:01:29,1617984089
27,A. Giovinazzi,7.9,0.0,0.0,0,59,8,0,2021-04-09 17:01:29,1617984089
17,D. Ricciardo,17.0,-0.3,-0.3,0,36,36,-3,2021-04-09 17:01:29,1617984089
12,L. Hamilton,33.5,0.0,0.0,0,87,28,-1,2021-04-09 17:01:29,1617984089
20,E. Ocon,9.8,-0.3,-0.3,0,11,15,-2,2021-04-09 17:01:29,1617984089
24,P. Gasly,11.8,0.1,0.1,0,39,43,1,2021-04-09 17:01:29,1617984089
4,Mercedes,37.9,-0.1,-0.1,0,53,12,0,2021-04-09 17:11:30,1617984690
3,McLaren,18.9,0.0,0.0,0,30,29,-1,2021-04-09 17:11:30,1617984690
5,Red Bull,26.0,0.1,0.1,38,0,31,1,2021-04-09 17:11:30,1617984690
8,Alfa Romeo,8.9,0.0,0.0,0,0,1,0,2021-04-09 17:11:30,1617984690
18,L. Stroll,13.8,-0.1,-0.1,0,76,10,-1,2021-04-09 17:11:30,1617984690
13,V. Bottas,23.5,-0.1,-0.1,0,33,12,-1,2021-04-09 17:11:30,1617984690
19,S. Vettel,15.7,-0.5,-0.5,0,65,16,-3,2021-04-09 17:11:30,1617984690
29,N. Mazepin,5.4,-0.1,-0.1,0,53,5,0,2021-04-09 17:11:30,1617984690
25,Y. Tsunoda,9.2,0.4,0.4,59,0,31,5,2021-04-09 17:11:30,1617984690
10,Haas,6.1,0.0,0.0,0,19,1,0,2021-04-09 17:11:30,1617984690
9,Aston Martin,17.1,-0.5,-0.5,0,30,7,-1,2021-04-09 17:11:30,1617984690
2,Williams,6.3,0.0,0.0,0,29,1,0,2021-04-09 17:11:30,1617984690
26,K. Raikkonen,9.5,-0.1,-0.1,0,29,15,0,2021-04-09 17:11:30,1617984690
28,M. Schumacher,5.8,0.0,0.0,0,26,26,-1,2021-04-09 17:11:30,1617984690
14,M. Verstappen,25.0,0.2,0.2,68,0,52,2,2021-04-09 17:11:30,1617984690
15,S. Perez,18.3,-0.1,-0.1,25,0,32,0,2021-04-09 17:11:30,1617984690
31,N. Latifi,6.5,0.0,0.0,0,49,4,0,2021-04-09 17:11:30,1617984690
30,G. Russell,6.2,0.0,0.0,2,0,42,0,2021-04-09 17:11:30,1617984690
6,Alpine,15.2,-0.2,-0.2,0,44,3,0,2021-04-09 17:11:30,1617984690
1,Ferrari,18.4,0.3,0.3,39,0,9,1,2021-04-09 17:11:30,1617984690
22,C. Leclerc,17.2,0.4,0.4,50,0,30,3,2021-04-09 17:11:30,1617984690
21,F. Alonso,15.3,-0.3,-0.3,0,8,13,-1,2021-04-09 17:11:30,1617984690
23,C. Sainz,14.4,0.0,0.0,0,94,26,-1,2021-04-09 17:11:30,1617984690
16,L. Norris,13.3,0.2,0.2,68,0,55,4,2021-04-09 17:11:30,1617984690
7,AlphaTauri,13.0,0.3,0.3,56,0,7,1,2021-04-09 17:11:30,1617984690
27,A. Giovinazzi,7.9,0.0,0.0,0,59,8,0,2021-04-09 17:11:30,1617984690
17,D. Ricciardo,17.0,-0.3,-0.3,0,36,36,-3,2021-04-09 17:11:30,1617984690
12,L. Hamilton,33.5,0.0,0.0,0,87,28,-1,2021-04-09 17:11:30,1617984690
20,E. Ocon,9.8,-0.3,-0.3,0,11,15,-2,2021-04-09 17:11:30,1617984690
24,P. Gasly,11.8,0.1,0.1,0,39,43,1,2021-04-09 17:11:30,1617984690
4,Mercedes,37.9,-0.1,-0.1,0,53,12,0,2021-04-09 18:01:31,1617987691
3,McLaren,18.9,0.0,0.0,0,30,29,-1,2021-04-09 18:01:31,1617987691
5,Red Bull,26.0,0.1,0.1,38,0,31,1,2021-04-09 18:01:31,1617987691
8,Alfa Romeo,8.9,0.0,0.0,1,0,1,0,2021-04-09 18:01:31,1617987691
18,L. Stroll,13.8,-0.1,-0.1,0,76,10,-1,2021-04-09 18:01:31,1617987691
13,V. Bottas,23.5,-0.1,-0.1,0,33,12,-1,2021-04-09 18:01:31,1617987691
19,S. Vettel,15.7,-0.5,-0.5,0,65,16,-3,2021-04-09 18:01:31,1617987691
29,N. Mazepin,5.4,-0.1,-0.1,0,53,5,0,2021-04-09 18:01:31,1617987691
25,Y. Tsunoda,9.2,0.4,0.4,61,0,31,5,2021-04-09 18:01:31,1617987691
10,Haas,6.1,0.0,0.0,0,19,1,0,2021-04-09 18:01:31,1617987691
9,Aston Martin,17.1,-0.5,-0.5,0,31,7,-1,2021-04-09 18:01:31,1617987691
2,Williams,6.3,0.0,0.0,0,29,1,0,2021-04-09 18:01:31,1617987691
26,K. Raikkonen,9.5,-0.1,-0.1,0,29,15,0,2021-04-09 18:01:31,1617987691
28,M. Schumacher,5.8,0.0,0.0,0,25,26,-1,2021-04-09 18:01:31,1617987691
14,M. Verstappen,25.0,0.2,0.2,68,0,52,2,2021-04-09 18:01:31,1617987691
15,S. Perez,18.3,-0.1,-0.1,25,0,32,0,2021-04-09 18:01:31,1617987691
31,N. Latifi,6.5,0.0,0.0,0,49,4,0,2021-04-09 18:01:31,1617987691
30,G. Russell,6.2,0.0,0.0,2,0,42,0,2021-04-09 18:01:31,1617987691
6,Alpine,15.2,-0.2,-0.2,0,44,3,0,2021-04-09 18:01:31,1617987691
1,Ferrari,18.4,0.3,0.3,41,0,9,1,2021-04-09 18:01:31,1617987691
22,C. Leclerc,17.2,0.4,0.4,50,0,30,3,2021-04-09 18:01:31,1617987691
21,F. Alonso,15.3,-0.3,-0.3,0,9,13,-1,2021-04-09 18:01:31,1617987691
23,C. Sainz,14.4,0.0,0.0,0,93,26,-1,2021-04-09 18:01:31,1617987691
16,L. Norris,13.3,0.2,0.2,68,0,55,4,2021-04-09 18:01:31,1617987691
7,AlphaTauri,13.0,0.3,0.3,55,0,7,1,2021-04-09 18:01:31,1617987691
27,A. Giovinazzi,7.9,0.0,0.0,0,59,8,0,2021-04-09 18:01:31,1617987691
17,D. Ricciardo,17.0,-0.3,-0.3,0,36,36,-3,2021-04-09 18:01:31,1617987691
12,L. Hamilton,33.5,0.0,0.0,0,86,28,-1,2021-04-09 18:01:31,1617987691
20,E. Ocon,9.8,-0.3,-0.3,0,11,15,-2,2021-04-09 18:01:31,1617987691
24,P. Gasly,11.8,0.1,0.1,0,39,43,1,2021-04-09 18:01:31,1617987691
4,Mercedes,37.9,-0.1,-0.1,0,52,12,0,2021-04-09 18:31:32,1617989492
3,McLaren,18.9,0.0,0.0,0,30,29,-1,2021-04-09 18:31:32,1617989492
5,Red Bull,26.0,0.1,0.1,38,0,31,1,2021-04-09 18:31:32,1617989492
8,Alfa Romeo,8.9,0.0,0.0,1,0,1,0,2021-04-09 18:31:32,1617989492
18,L. Stroll,13.8,-0.1,-0.1,0,75,10,-1,2021-04-09 18:31:32,1617989492
13,V. Bottas,23.5,-0.1,-0.1,0,33,12,-1,2021-04-09 18:31:32,1617989492
19,S. Vettel,15.7,-0.5,-0.5,0,65,16,-3,2021-04-09 18:31:32,1617989492
29,N. Mazepin,5.4,-0.1,-0.1,0,53,5,0,2021-04-09 18:31:32,1617989492
25,Y. Tsunoda,9.2,0.4,0.4,62,0,31,5,2021-04-09 18:31:32,1617989492
10,Haas,6.1,0.0,0.0,0,19,1,0,2021-04-09 18:31:32,1617989492
9,Aston Martin,17.1,-0.5,-0.5,0,30,7,-1,2021-04-09 18:31:32,1617989492
2,Williams,6.3,0.0,0.0,0,28,1,0,2021-04-09 18:31:32,1617989492
26,K. Raikkonen,9.5,-0.1,-0.1,0,29,15,0,2021-04-09 18:31:32,1617989492
28,M. Schumacher,5.8,0.0,0.0,0,25,26,-1,2021-04-09 18:31:32,1617989492
14,M. Verstappen,25.0,0.2,0.2,67,0,52,2,2021-04-09 18:31:32,1617989492
15,S. Perez,18.3,-0.1,-0.1,24,0,32,0,2021-04-09 18:31:32,1617989492
31,N. Latifi,6.5,0.0,0.0,0,49,4,0,2021-04-09 18:31:32,1617989492
30,G. Russell,6.2,0.0,0.0,2,0,42,0,2021-04-09 18:31:32,1617989492
6,Alpine,15.2,-0.2,-0.2,0,43,3,0,2021-04-09 18:31:32,1617989492
1,Ferrari,18.4,0.3,0.3,41,0,9,1,2021-04-09 18:31:32,1617989492
22,C. Leclerc,17.2,0.4,0.4,49,0,30,3,2021-04-09 18:31:32,1617989492
21,F. Alonso,15.3,-0.3,-0.3,0,9,13,-1,2021-04-09 18:31:32,1617989492
23,C. Sainz,14.4,0.0,0.0,0,92,26,-1,2021-04-09 18:31:32,1617989492
16,L. Norris,13.3,0.2,0.2,67,0,55,4,2021-04-09 18:31:32,1617989492
7,AlphaTauri,13.0,0.3,0.3,55,0,7,1,2021-04-09 18:31:32,1617989492
27,A. Giovinazzi,7.9,0.0,0.0,0,58,8,0,2021-04-09 18:31:32,1617989492
17,D. Ricciardo,17.0,-0.3,-0.3,0,36,36,-3,2021-04-09 18:31:32,1617989492
12,L. Hamilton,33.5,0.0,0.0,0,85,28,-1,2021-04-09 18:31:32,1617989492
20,E. Ocon,9.8,-0.3,-0.3,0,11,15,-2,2021-04-09 18:31:32,1617989492
24,P. Gasly,11.8,0.1,0.1,0,39,43,1,2021-04-09 18:31:32,1617989492
4,Mercedes,37.9,-0.1,-0.1,0,53,12,0,2021-04-09 19:11:34,1617991894
3,McLaren,18.9,0.0,0.0,0,30,29,-1,2021-04-09 19:11:34,1617991894
5,Red Bull,26.0,0.1,0.1,38,0,31,1,2021-04-09 19:11:34,1617991894
8,Alfa Romeo,8.9,0.0,0.0,1,0,1,0,2021-04-09 19:11:34,1617991894
18,L. Stroll,13.8,-0.1,-0.1,0,77,10,-1,2021-04-09 19:11:34,1617991894
13,V. Bottas,23.5,-0.1,-0.1,0,34,12,-1,2021-04-09 19:11:34,1617991894
19,S. Vettel,15.7,-0.5,-0.5,0,66,16,-3,2021-04-09 19:11:34,1617991894
29,N. Mazepin,5.4,-0.1,-0.1,0,54,5,0,2021-04-09 19:11:34,1617991894
25,Y. Tsunoda,9.2,0.4,0.4,62,0,31,5,2021-04-09 19:11:34,1617991894
10,Haas,6.1,0.0,0.0,0,19,1,0,2021-04-09 19:11:34,1617991894
9,Aston Martin,17.1,-0.5,-0.5,0,31,7,-1,2021-04-09 19:11:34,1617991894
2,Williams,6.3,0.0,0.0,0,29,1,0,2021-04-09 19:11:34,1617991894
26,K. Raikkonen,9.5,-0.1,-0.1,0,30,15,0,2021-04-09 19:11:34,1617991894
28,M. Schumacher,5.8,0.0,0.0,0,26,26,-1,2021-04-09 19:11:34,1617991894
14,M. Verstappen,25.0,0.2,0.2,68,0,52,2,2021-04-09 19:11:34,1617991894
15,S. Perez,18.3,-0.1,-0.1,25,0,32,0,2021-04-09 19:11:34,1617991894
31,N. Latifi,6.5,0.0,0.0,0,50,4,0,2021-04-09 19:11:34,1617991894
30,G. Russell,6.2,0.0,0.0,2,0,42,0,2021-04-09 19:11:34,1617991894
6,Alpine,15.2,-0.2,-0.2,0,44,3,0,2021-04-09 19:11:34,1617991894
1,Ferrari,18.4,0.3,0.3,41,0,9,1,2021-04-09 19:11:34,1617991894
22,C. Leclerc,17.2,0.4,0.4,51,0,30,3,2021-04-09 19:11:34,1617991894
21,F. Alonso,15.3,-0.3,-0.3,0,9,13,-1,2021-04-09 19:11:34,1617991894
23,C. Sainz,14.4,0.0,0.0,0,94,26,-1,2021-04-09 19:11:34,1617991894
16,L. Norris,13.3,0.2,0.2,69,0,55,4,2021-04-09 19:11:34,1617991894
7,AlphaTauri,13.0,0.3,0.3,56,0,7,1,2021-04-09 19:11:34,1617991894
27,A. Giovinazzi,7.9,0.0,0.0,0,59,8,0,2021-04-09 19:11:34,1617991894
17,D. Ricciardo,17.0,-0.3,-0.3,0,37,36,-3,2021-04-09 19:11:34,1617991894
12,L. Hamilton,33.5,0.0,0.0,0,87,28,-1,2021-04-09 19:11:34,1617991894
20,E. Ocon,9.8,-0.3,-0.3,0,12,15,-2,2021-04-09 19:11:34,1617991894
24,P. Gasly,11.8,0.1,0.1,0,40,43,1,2021-04-09 19:11:34,1617991894
4,Mercedes,37.9,-0.1,-0.1,0,52,12,0,2021-04-09 20:01:36,1617994896
3,McLaren,18.9,0.0,0.0,0,30,29,-1,2021-04-09 20:01:36,1617994896
5,Red Bull,26.0,0.1,0.1,38,0,31,1,2021-04-09 20:01:36,1617994896
8,Alfa Romeo,8.9,0.0,0.0,1,0,1,0,2021-04-09 20:01:36,1617994896
18,L. Stroll,13.8,-0.1,-0.1,0,75,10,-1,2021-04-09 20:01:36,1617994896
13,V. Bottas,23.5,-0.1,-0.1,0,33,12,-1,2021-04-09 20:01:36,1617994896
19,S. Vettel,15.7,-0.5,-0.5,0,66,16,-3,2021-04-09 20:01:36,1617994896
29,N. Mazepin,5.4,-0.1,-0.1,0,53,5,0,2021-04-09 20:01:36,1617994896
25,Y. Tsunoda,9.2,0.4,0.4,61,0,31,5,2021-04-09 20:01:36,1617994896
10,Haas,6.1,0.0,0.0,0,19,1,0,2021-04-09 20:01:36,1617994896
9,Aston Martin,17.1,-0.5,-0.5,0,31,7,-1,2021-04-09 20:01:36,1617994896
2,Williams,6.3,0.0,0.0,0,28,1,0,2021-04-09 20:01:36,1617994896
26,K. Raikkonen,9.5,-0.1,-0.1,0,29,15,0,2021-04-09 20:01:36,1617994896
28,M. Schumacher,5.8,0.0,0.0,0,25,26,-1,2021-04-09 20:01:36,1617994896
14,M. Verstappen,25.0,0.2,0.2,67,0,52,2,2021-04-09 20:01:36,1617994896
15,S. Perez,18.3,-0.1,-0.1,25,0,32,0,2021-04-09 20:01:36,1617994896
31,N. Latifi,6.5,0.0,0.0,0,49,4,0,2021-04-09 20:01:36,1617994896
30,G. Russell,6.2,0.0,0.0,2,0,42,0,2021-04-09 20:01:36,1617994896
6,Alpine,15.2,-0.2,-0.2,0,44,3,0,2021-04-09 20:01:36,1617994896
1,Ferrari,18.4,0.3,0.3,42,0,9,1,2021-04-09 20:01:36,1617994896
22,C. Leclerc,17.2,0.4,0.4,51,0,30,3,2021-04-09 20:01:36,1617994896
21,F. Alonso,15.3,-0.3,-0.3,0,9,13,-1,2021-04-09 20:01:36,1617994896
23,C. Sainz,14.4,0.0,0.0,0,92,26,-1,2021-04-09 20:01:36,1617994896
16,L. Norris,13.3,0.2,0.2,68,0,55,4,2021-04-09 20:01:36,1617994896
7,AlphaTauri,13.0,0.3,0.3,55,0,7,1,2021-04-09 20:01:36,1617994896
27,A. Giovinazzi,7.9,0.0,0.0,0,58,8,0,2021-04-09 20:01:36,1617994896
17,D. Ricciardo,17.0,-0.3,-0.3,0,36,36,-3,2021-04-09 20:01:36,1617994896
12,L. Hamilton,33.5,0.0,0.0,0,85,28,-1,2021-04-09 20:01:36,1617994896
20,E. Ocon,9.8,-0.3,-0.3,0,12,15,-2,2021-04-09 20:01:36,1617994896
24,P. Gasly,11.8,0.1,0.1,0,39,43,1,2021-04-09 20:01:36,1617994896
4,Mercedes,37.9,-0.1,-0.1,0,53,12,0,2021-04-09 20:31:38,1617996698
3,McLaren,18.9,0.0,0.0,0,30,29,-1,2021-04-09 20:31:38,1617996698
5,Red Bull,26.0,0.1,0.1,39,0,31,1,2021-04-09 20:31:38,1617996698
8,Alfa Romeo,8.9,0.0,0.0,1,0,1,0,2021-04-09 20:31:38,1617996698
18,L. Stroll,13.8,-0.1,-0.1,0,76,10,-1,2021-04-09 20:31:38,1617996698
13,V. Bottas,23.5,-0.1,-0.1,0,33,12,-1,2021-04-09 20:31:38,1617996698
19,S. Vettel,15.7,-0.5,-0.5,0,67,16,-3,2021-04-09 20:31:38,1617996698
29,N. Mazepin,5.4,-0.1,-0.1,0,53,5,0,2021-04-09 20:31:38,1617996698
25,Y. Tsunoda,9.2,0.4,0.4,62,0,31,5,2021-04-09 20:31:38,1617996698
10,Haas,6.1,0.0,0.0,0,19,1,0,2021-04-09 20:31:38,1617996698
9,Aston Martin,17.1,-0.5,-0.5,0,32,7,-1,2021-04-09 20:31:38,1617996698
2,Williams,6.3,0.0,0.0,0,29,1,0,2021-04-09 20:31:38,1617996698
26,K. Raikkonen,9.5,-0.1,-0.1,0,29,15,0,2021-04-09 20:31:38,1617996698
28,M. Schumacher,5.8,0.0,0.0,0,26,26,-1,2021-04-09 20:31:38,1617996698
14,M. Verstappen,25.0,0.2,0.2,68,0,52,2,2021-04-09 20:31:38,1617996698
15,S. Perez,18.3,-0.1,-0.1,25,0,32,0,2021-04-09 20:31:38,1617996698
31,N. Latifi,6.5,0.0,0.0,0,49,4,0,2021-04-09 20:31:38,1617996698
30,G. Russell,6.2,0.0,0.0,2,0,42,0,2021-04-09 20:31:38,1617996698
6,Alpine,15.2,-0.2,-0.2,0,44,3,0,2021-04-09 20:31:38,1617996698
1,Ferrari,18.4,0.3,0.3,42,0,9,1,2021-04-09 20:31:38,1617996698
22,C. Leclerc,17.2,0.4,0.4,51,0,30,3,2021-04-09 20:31:38,1617996698
21,F. Alonso,15.3,-0.3,-0.3,0,10,13,-1,2021-04-09 20:31:38,1617996698
23,C. Sainz,14.4,0.0,0.0,0,94,26,-1,2021-04-09 20:31:38,1617996698
16,L. Norris,13.3,0.2,0.2,69,0,55,4,2021-04-09 20:31:38,1617996698
7,AlphaTauri,13.0,0.3,0.3,56,0,7,1,2021-04-09 20:31:38,1617996698
27,A. Giovinazzi,7.9,0.0,0.0,0,59,8,0,2021-04-09 20:31:38,1617996698
17,D. Ricciardo,17.0,-0.3,-0.3,0,37,36,-3,2021-04-09 20:31:38,1617996698
12,L. Hamilton,33.5,0.0,0.0,0,87,28,-1,2021-04-09 20:31:38,1617996698
20,E. Ocon,9.8,-0.3,-0.3,0,12,15,-2,2021-04-09 20:31:38,1617996698
24,P. Gasly,11.8,0.1,0.1,0,40,43,1,2021-04-09 20:31:38,1617996698
4,Mercedes,37.9,-0.1,-0.1,0,54,12,0,2021-04-09 21:11:40,1617999100
3,McLaren,18.9,0.0,0.0,0,30,29,-1,2021-04-09 21:11:40,1617999100
5,Red Bull,26.0,0.1,0.1,39,0,31,1,2021-04-09 21:11:40,1617999100
8,Alfa Romeo,8.9,0.0,0.0,1,0,1,0,2021-04-09 21:11:40,1617999100
18,L. Stroll,13.8,-0.1,-0.1,0,77,10,-1,2021-04-09 21:11:40,1617999100
13,V. Bottas,23.5,-0.1,-0.1,0,34,12,-1,2021-04-09 21:11:40,1617999100
19,S. Vettel,15.7,-0.5,-0.5,0,67,16,-3,2021-04-09 21:11:40,1617999100
29,N. Mazepin,5.4,-0.1,-0.1,0,54,5,0,2021-04-09 21:11:40,1617999100
25,Y. Tsunoda,9.2,0.4,0.4,63,0,31,5,2021-04-09 21:11:40,1617999100
10,Haas,6.1,0.0,0.0,0,19,1,0,2021-04-09 21:11:40,1617999100
9,Aston Martin,17.1,-0.5,-0.5,0,32,7,-1,2021-04-09 21:11:40,1617999100
2,Williams,6.3,0.0,0.0,0,29,1,0,2021-04-09 21:11:40,1617999100
26,K. Raikkonen,9.5,-0.1,-0.1,0,30,15,0,2021-04-09 21:11:40,1617999100
28,M. Schumacher,5.8,0.0,0.0,0,26,26,-1,2021-04-09 21:11:40,1617999100
14,M. Verstappen,25.0,0.2,0.2,69,0,52,2,2021-04-09 21:11:40,1617999100
15,S. Perez,18.3,-0.1,-0.1,25,0,32,0,2021-04-09 21:11:40,1617999100
31,N. Latifi,6.5,0.0,0.0,0,49,4,0,2021-04-09 21:11:40,1617999100
30,G. Russell,6.2,0.0,0.0,2,0,42,0,2021-04-09 21:11:40,1617999100
6,Alpine,15.2,-0.2,-0.2,0,45,3,0,2021-04-09 21:11:40,1617999100
1,Ferrari,18.4,0.3,0.3,41,0,9,1,2021-04-09 21:11:40,1617999100
22,C. Leclerc,17.2,0.4,0.4,51,0,30,3,2021-04-09 21:11:40,1617999100
21,F. Alonso,15.3,-0.3,-0.3,0,10,13,-1,2021-04-09 21:11:40,1617999100
23,C. Sainz,14.4,0.0,0.0,0,94,26,-1,2021-04-09 21:11:40,1617999100
16,L. Norris,13.3,0.2,0.2,69,0,55,4,2021-04-09 21:11:40,1617999100
7,AlphaTauri,13.0,0.3,0.3,56,0,7,1,2021-04-09 21:11:40,1617999100
27,A. Giovinazzi,7.9,0.0,0.0,0,59,8,0,2021-04-09 21:11:40,1617999100
17,D. Ricciardo,17.0,-0.3,-0.3,0,37,36,-3,2021-04-09 21:11:40,1617999100
12,L. Hamilton,33.5,0.0,0.0,0,87,28,-1,2021-04-09 21:11:40,1617999100
20,E. Ocon,9.8,-0.3,-0.3,0,12,15,-2,2021-04-09 21:11:40,1617999100
24,P. Gasly,11.8,0.1,0.1,0,40,43,1,2021-04-09 21:11:40,1617999100
4,Mercedes,37.9,-0.1,-0.1,0,52,12,0,2021-04-09 21:31:40,1618000300
3,McLaren,18.9,0.0,0.0,0,29,29,-1,2021-04-09 21:31:40,1618000300
5,Red Bull,26.0,0.1,0.1,38,0,31,1,2021-04-09 21:31:40,1618000300
8,Alfa Romeo,8.9,0.0,0.0,1,0,1,0,2021-04-09 21:31:40,1618000300
18,L. Stroll,13.8,-0.1,-0.1,0,75,10,-1,2021-04-09 21:31:40,1618000300
13,V. Bottas,23.5,-0.1,-0.1,0,33,12,-1,2021-04-09 21:31:40,1618000300
19,S. Vettel,15.7,-0.5,-0.5,0,66,16,-3,2021-04-09 21:31:40,1618000300
29,N. Mazepin,5.4,-0.1,-0.1,0,52,5,0,2021-04-09 21:31:40,1618000300
25,Y. Tsunoda,9.2,0.4,0.4,63,0,31,5,2021-04-09 21:31:40,1618000300
10,Haas,6.1,0.0,0.0,0,19,1,0,2021-04-09 21:31:40,1618000300
9,Aston Martin,17.1,-0.5,-0.5,0,32,7,-1,2021-04-09 21:31:40,1618000300
2,Williams,6.3,0.0,0.0,0,28,1,0,2021-04-09 21:31:40,1618000300
26,K. Raikkonen,9.5,-0.1,-0.1,0,29,15,0,2021-04-09 21:31:40,1618000300
28,M. Schumacher,5.8,0.0,0.0,0,25,26,-1,2021-04-09 21:31:40,1618000300
